"","rep","real_sum","real_max","real_min","realC","realmean","mess_sum","mess_max","mess_min","messC","messMean","genNum","countryNum","refNum","ageNum","act2Count","act3Count","act4Count","act6Count","act7Count","act26Count","act27Count","activity","sessions","maxlevel","last","length"
"9052",0,0,0,0,0,0,0,0,0,0,0,2,124,27,55,4,4,0,0,0,0,12,20,16,4,5942909,6522894
"9053",1,0,0,0,0,0,0,0,0,0,0,2,20.328175,9.380739,39.57395,0,0,19.992303,0,0,13.338361,0,22.769858,293.632371,3.261832,5415563.475142,5480052.688048
"9054",0,0,0,0,0,0,0,0,0,0,0,1,1,5,28,0,0,0,0,0,1952,0,1952,64,2,5417531,5475849
"9055",0,0,0,0,0,0,0,0,0,0,0,1,120,7,16,144,28,28,0,12,8,12,232,128,1,5488286,6248728
"9056",0,0,0,0,0,0,0,0,0,0,0,2,12,15,41,80,24,12,0,48,24,12,200,48,3,6075298,6034035
"9057",1,37.746607,4.149276,0,4.376514,2.780628,0,0,0,0,0,2,1.823943,28.524199,51.560366,12.865821,22844.602052,0,1.369847,0,7.404954,11.584356,20551.806485,64,3.47644,6222952.864503,5985513.847327
"9058",1,0,0,0,0,0,5570.0688,457.605219,0,8.409985,301.25912,2,96.770682,27,29.734928,0,0,0,3.346521,0,1.344311,3.006718,0.160999,24.103074,4.806214,6041930.383084,5504005.311414
"9059",1,0,0,0,0,0,0,0,0,0,0,2,120.813375,36.327334,54.436637,0,0,3.374809,0,0,9.086322,2.062982,4.418,33.3428,4.127399,5433068.137889,5479650.978886
"9060",0,0,0,0,0,0,0,0,0,0,0,2,12,15,47,0,0,64,0,0,0,16,80,64,4,5268713,5907611
"9061",1,0,0,0,0,0,187446.693863,795.700079,0,158.097296,848.917986,1.18446,124,22.404328,5.657239,1.802785,1.078481,1.85482,0,0,19.107061,7.138802,36,32,6.467204,5848104.13396,6509444.053485
"9062",1,0,0,0,0,0,0,0,0,0,0,1.036401,124,55.435026,80.504459,0,20.553883,0.405296,0,0,7.167436,3.404869,0.631416,27.438515,2.802967,5371491.253932,6325422.418733
"9063",1,26.247843,4.111493,0,5.350919,4.441962,73768.864766,17995.524584,0,8.266019,10349.586452,2,65.038784,51.286801,53.019573,29.620366,92370.700369,2.265078,1.850155,0,6.968812,3.73835,98944.2832,64,8.884019,6502050.604827,5953555.654875
"9064",0,0,0,0,0,0,0,0,0,0,0,2,124,27,42,0,0,8,0,0,0,4,12,128,3,6497732,6048089
"9065",1,0,0,0,0,0,0,0,0,0,0,2,93.971307,68.517133,56.82565,0,0,0,0,0,0,0,0,45.055124,5.343369,5424667.444637,5478063.285886
"9066",1,0,0,0,0,0,0,0,0,0,0,2,124,27,50.416578,16.793879,49.924826,33.150403,7.00442,0,2.045337,12.928571,73.519982,23.14351,4.542856,5717720.744906,6008152.117176
"9067",1,0,0,0,0,0,0,0,0,0,0,2,109.09087,59.038133,48.953486,0,0,1.182218,0,0,11.893064,0.364218,0.977972,113.66636,3.696005,5439180.65046,5479797.06161
"9068",1,0,0,0,0,0,0,0,0,0,0,1.513721,52.833025,67,55.76923,0,0,0.631082,0,0,13.876052,3.194035,22.80992,16,4.408674,5458754.392308,5517258.119622
"9069",1,0,0,0,0,0,0,0,0,0,0,2,77.177126,64.681249,53.409702,0,0,0.944405,0,0,9.051619,1.851189,10.513666,33.697919,4.210724,5435014.670783,5478772.618675
"9070",0,0,0,0,0,0,4688,1081,0,8,586,2,120,7,0,0,0,0,0,0,0,0,0,16,3,5974662,5483860
"9071",1,0,0,0,0,0,0,0,0,0,0,2,4.133461,19.021948,62.108363,0,0,3.122327,0,0,13.983544,0,3.639356,75.730998,4.856751,5411128.376557,5478710.463288
"9072",0,0,0,0,0,0,235304,29517,0,8,29413,2,124,47,68,8,0,0,0,16,0,4,28,80,1,5946461,6488905
"9073",1,0,0,0,2.987685,0,0,0,0,0,0,1.202739,18.514652,34.393624,54.151993,13.564519,0,0.665429,0.233122,0,47.084456,15.798956,81.796717,475.671352,5,5875292.726771,5482777.8351
"9074",0,0,0,0,0,0,0,0,0,0,0,1,73,7,16,0,0,0,0,0,0,0,0,128,1,5474206,6448957
"9075",1,0,0,0,0,0,0,0,0,0,0,2,119.692123,10.323625,28.423201,0,0,12.305271,0,0,5.97541,0.467771,39.394471,277.794527,4.757813,5447976.873967,5286674.668918
"9076",0,0,0,0,0,0,0,0,0,0,0,1,1,67,19,0,0,0,0,0,0,0,0,16,1,6242949,5940614
"9077",0,0,0,0,0,0,725532,86810,0,12,60461,1,120,71,13,0,0,4,0,0,48,4,56,80,5,5491588,5366098
"9078",0,0,0,0,0,0,0,0,0,0,0,1,1,7,27,0,0,0,0,0,36,4,40,64,1,5296727,5309175
"9079",0,0,0,0,0,0,0,0,0,0,0,2,124,32,112,0,0,0,0,0,0,0,0,80,1,5536768,6501665
"9080",0,0,0,0,0,0,0,0,0,0,0,2,106,76,0,0,0,96,0,0,8,12,116,16,3,5370482,5447168
"9081",1,0,0,0,0,0,0,0,0,0,0,1.29357,38.660719,74.501748,26.208389,0,0,7.097445,0,0,0,0,1.754801,24.764619,2.787162,5552506.713722,5519430.146371
"9082",1,0,0,0,0,0,0,0,0,0,0,1.1473,16.961344,28.280399,48.776977,0,0,0,0,0,0,0,0,304.096818,3.26798,5466676.472645,5519696.446716
"9083",1,0,0,0,0,0,0,0,0,0,0,1.801347,124,60.493913,54.673352,17.243118,51.228079,5.696954,8.116039,0,7.156834,19.656905,145.799223,33.800846,4,5497388.86631,6027592.766684
"9084",1,0,0,0,0,0,72768.795128,3242.960172,0,19.3066,6590.69536,1,65.433789,48.971156,9.767071,16.89814,2.164312,58.934744,11.369321,0,1.563854,10.364085,44.563304,444.798628,4.192667,5260947.776212,6147633.311798
"9085",0,0,0,0,0,0,0,0,0,0,0,2,1,7,36,0,0,12,4,0,20,16,52,32,1,5490271,5362160
"9086",1,0,0,0,0,0,1306350.000413,362136.907369,0,147.734805,405909.915649,1.621248,10.863573,2.226899,27.972492,13.433724,11.079686,15.182034,0,0,17.842197,12.748831,48.531212,32,7.141669,5931082.644264,6508904.591526
"9087",0,0,0,0,0,0,0,0,0,0,0,1,120,5,26,0,0,0,0,0,0,0,0,16,1,5466483,5936735
"9088",0,0,0,0,0,0,0,0,0,0,0,1,1,7,19,4,4,4,0,0,8,8,28,192,3,5470415,5958310
"9089",0,0,0,0,0,0,0,0,0,0,0,2,124,32,57,0,0,8,0,0,0,4,12,128,2,5276711,6040261
"9090",0,0,0,0,0,0,0,0,0,0,0,2,12,15,40,0,0,0,0,0,0,0,0,32,2,5992615,5485545
"9091",0,0,0,0,0,0,0,0,0,0,0,1,124,67,38,0,0,0,0,0,0,0,0,16,5,5960631,6535186
"9092",0,0,0,0,0,0,0,0,0,0,0,1,89,79,26,0,0,0,0,0,0,0,0,16,3,5402258,5470531
"9093",1,0,0,0,0,0,0,0,0,0,0,2,114.846288,34.171744,58.307102,0,0,0,0,0,0,0,0,56.713318,6.448266,5421488.485566,5477807.524886
"9094",1,0,0,0,0,0,0,0,0,0,0,2,42.245701,62.507077,32.194331,0,0,1.958149,0,0,0,0,0.187306,110.655661,3,5459012.694628,5482743.456523
"9095",0,0,0,0,0,0,0,0,0,0,0,1,102,1,15,48,0,8,0,0,0,24,80,64,1,6248504,6249058
"9096",1,0,0,0,0,0,1519107.85093,278704.757927,0,14.643139,281127.129384,2,65.388742,8.405943,56.397976,32,3.933214,4.907297,0,0,10.310827,0.560289,57.903842,39.708152,5.110311,6338737.988913,6518498.305783
"9097",1,0,0,0,0,0,0,0,0,0,0,2,124,44.48781,42.507507,0,0,2.764293,0,0,8.078344,3.488604,26.720948,23.455161,5.385361,5431276.873486,5273320.979189
"9098",0,0,0,0,0,0,0,0,0,0,0,2,124,27,46,0,0,0,0,0,0,0,0,64,6,5227401,5471695
"9099",1,17.197413,12.760537,0,0.711186,11.086764,0,0,0,0,0,2,124,19.140561,41.399275,0,0,0,0,0,0,0,0,21.975198,6.34147,5945088.137693,5947001.127569
"9100",1,0,0,0,0,0,0,0,0,0,0,2,120.278696,49.918918,43.251213,0,0,4.74184,0,0,16,3.343954,25.026767,23.33482,4,5408004.293523,5478939.289494
"9101",0,0,0,0,0,0,0,0,0,0,0,1,112,68,18,0,0,4,0,0,0,16,20,16,4,6362704,6033809
"9102",1,0,0,0,5.350625,0,0,0,0,0,0,2,124,27,44.860746,28.832109,0,0,2.39707,0,8.492788,14.882031,37.404385,107.283019,4.377362,6045245.870076,5504227.238726
"9103",0,0,0,0,0,0,0,0,0,0,0,2,124,27,52,0,0,8,0,0,16,4,28,32,3,5241181,5382043
"9104",0,0,0,0,0,0,0,0,0,0,0,1,73,5,0,0,0,0,0,0,0,0,0,64,1,6214429,6215147
"9105",0,0,0,0,0,0,835488,88849,0,40,20887.2,2,124,7,0,0,0,32,32,0,32,32,128,48,4,5954724,6530237
"9106",1,0,0,0,0,0,11040.275136,713.729676,0,5.031385,480.032571,1.310708,1,28.045528,41.70987,3.115125,0,7.606177,5.895693,0,31.680508,4.842845,22.850903,27.110924,5,5978237.144219,5498769.362817
"9107",1,0,0,0,0,0,0,0,0,0,0,1.966961,124,32.639705,52.14395,11.706441,29.631611,33.686984,11.359309,0,2.835278,7.901988,77.172087,35.777447,4,5529525.825467,6037964.665565
"9108",0,0,0,0,0,0,0,0,0,0,0,1,120,7,15,0,0,0,0,0,0,20,20,96,1,6242548,6242904
"9109",1,0,0,0,0,0,0,0,0,0,0,2,124,22.534125,28.33315,0,0,2.54865,0,0,7.632752,5.316121,31.696872,27.479635,7.432529,5431576.135283,5275059.350015
"9110",1,0,0,0,0,0,0,0,0,0,0,2,124,68.152101,51.336565,0,0,0.506224,0,0,13.994585,0.577233,1.159863,18.182293,6.091061,5424569.663158,5475717.944948
"9111",1,0,0,0,0,0,0,0,0,0,0,1,5.801456,67,55.247432,0,0,0,0,0,0,0,0,28.516668,3.321242,5568641.239862,5580873.131772
"9112",0,0,0,0,0,0,0,0,0,0,0,2,124,66,63,0,0,0,0,0,0,0,0,16,2,5950863,6531884
"9113",0,0,0,0,0,0,0,0,0,0,0,1,1,31,69,0,0,4,0,0,0,4,8,32,3,6536782,6004358
"9114",1,0,0,0,0,0,0,0,0,0,0,2,4.805651,44.993491,37.460241,0,0,0,0,0,0,14.458425,11.016472,22.635254,3.991372,6295994.822128,6228462.305608
"9115",1,0,0,0,0,0,245030.329778,4032.279761,0,132.254742,1377.643198,1.091122,124,11.964837,33.352284,9.255257,57.572135,20.082286,1.887039,0,12.550587,18.541238,95.366174,32,7.826604,5786087.097275,6332512.752929
"9116",0,0,0,0,0,0,0,0,0,0,0,2,26,34,51,0,0,8,0,0,36,16,60,352,1,5833176,6194097
"9117",0,0,0,0,0,0,0,0,0,0,0,2,10,7,22,0,0,0,0,0,0,8,8,16,1,6498368,6122325
"9118",0,0,0,0,0,0,0,0,0,0,0,1,61,66,32,0,0,0,0,0,0,0,0,32,4,5555565,5555827
"9119",0,0,0,0,0,0,0,0,0,0,0,2,73,7,36,0,0,0,0,0,4,16,20,32,1,5325167,5326289
"9120",0,0,0,0,0,0,0,0,0,0,0,1,100,67,31,0,0,0,0,0,0,16,16,112,3,6326373,6029000
"9121",1,0,0,0,0,0,183300.151151,78258.932301,0,4.517506,512.792646,2,21.996918,70.854944,45.269967,0.281613,0,0,3.821134,0,7.852789,3.730655,3.26527,28.146987,5.947587,5387782.603984,5467234.599683
"9122",1,0,0,0,0,0,118911.055992,2324.622998,0,3.70001,750.007868,1.056907,124,58.143382,52.356501,0.185841,76.654276,0.783022,10.219726,0,1.97895,15.538718,167.942288,128.623514,4.170356,5497658.566609,6067986.009347
"9123",1,0,0,0,0,0,0,0,0,0,0,1.63012,43.490622,67.648614,25.095597,0,0,3.595744,0,0,0,0,0.424788,28.71343,2.402597,5553391.205858,5555569.660018
"9124",1,0,0,0,0,0,0,0,0,0,0,2,7.884447,59.364769,41.688464,0,0,0,0,0,0,11.767055,7.781075,35.769799,3.959369,6264567.275636,6456868.088579
"9125",1,0,0,0,0,0,0,0,0,0,0,2,88.251952,23.136947,41.102904,0,0,3.601239,0,0,13.662059,2.216531,16.115884,351.998817,3.945803,5436863.061416,5479744.80456
"9126",0,0,0,0,0,0,0,0,0,0,0,1,1,7,15,0,0,0,0,0,0,0,0,32,1,5453682,5230772
"9127",0,0,0,0,0,0,0,0,0,0,0,2,124,18,72,0,0,8,0,4,0,0,12,32,4,5943979,6525439
"9128",1,0,0,0,0,0,0,0,0,0,0,2,32.520835,76.998315,20.497299,0,0,7.920096,0,0,0,0,1.28333,109.687017,3,5444628.107568,5480774.527227
"9129",0,0,0,0,0,0,0,0,0,0,0,1,32,1,14,0,0,0,0,0,32,0,32,80,3,5437191,5402535
"9130",1,0,0,0,0,0,0,0,0,0,0,2,124,55.358293,27.678514,0,0,13.523187,0,0,0.968939,0.662318,3.537067,31.88055,5.792462,5428261.815364,5439210.203464
"9131",1,0,0,0,0,0,0,0,0,0,0,2,90.262626,31.6709,32.577815,9.28921,7.938468,3.988156,0,0,27.002292,8,41.627312,25.634322,2.15106,5919219.039393,6515333.797635
"9132",0,0,0,0,0,0,0,0,0,0,0,2,26,34,48,0,0,0,0,0,0,0,0,16,3,5198649,5378806
"9133",1,0,0,0,1.96488,0,0,0,0,0,0,1.761356,124,10.620206,60.438814,1.764785,0.764946,4.214301,3.114454,0,78.663747,8,128.856321,29.583906,5.858434,5469752.568278,5243764.0899
"9134",0,0,0,0,0,0,0,0,0,0,0,1,1,7,22,0,0,60,0,0,8,16,84,480,1,5554802,5556081
"9135",1,0,0,0,0,0,0,0,0,0,0,2,85.884212,16.072339,49.178187,0,0,0,0,0,0,0,0,263.079443,3.797989,5426965.849202,5478577.985657
"9136",1,207.016954,8.624383,0,5.819188,8.850168,0,0,0,0,0,2,124,18.315458,48.205143,0,0,0,0,0,0,0,0,17.948813,14.770056,5944818.274537,5963103.608458
"9137",0,0,0,0,0,0,0,0,0,0,0,1,69,5,26,0,0,0,0,0,0,0,0,32,1,5496135,5374116
"9138",0,0,0,0,0,0,0,0,0,0,0,1,41,1,55,0,0,4,0,0,0,0,4,16,1,5468409,5947497
"9139",0,0,0,0,0,0,0,0,0,0,0,2,120,5,0,0,0,0,0,0,0,0,0,16,2,5422830,6539993
"9140",0,0,0,0,0,0,0,0,0,0,0,2,35,7,36,0,0,0,0,0,0,144,144,128,1,6245128,6245162
"9141",0,0,0,0,0,0,0,0,0,0,0,1,120,7,30,0,0,0,0,0,0,0,0,16,1,5357781,5432451
"9142",1,0,0,0,0,0,1712139.873866,27381.930345,0,32.954578,29801.554466,1.337482,79.029127,73.929399,38.73533,18.853824,0,2.285531,0,0,0,0,18.120861,64,5.446023,6359726.108267,6002170.548346
"9143",0,0,0,0,0,0,338600,42798,0,8,42325,2,12,3,36,0,0,8,4,0,24,16,52,48,4,5487074,5571751
"9144",1,0,0,0,0,0,177560.61951,1695.009737,0,15.07311,1427.781264,1.759571,45.034341,10.509978,6.752827,0.824579,3.051283,3.31361,0,0,0.133879,7.917276,26.000316,41.163988,7.990677,6183066.168301,6397722.140472
"9145",1,0,0,0,0,0,131586.41555,10929.05211,0,19.540904,446.063502,1.000952,124,70.904743,52.936206,9.942325,74.854756,22.104598,5.691172,0,4.541467,3.146501,115.481782,364.885567,4.948958,5680144.226075,6027901.581244
"9146",1,0,0,0,0,0,0,0,0,0,0,2,22.749368,21.348695,50.909853,0,0,0,0,0,0,0,0,211.504704,3.951449,5437060.051777,5479794.605176
"9147",0,0,0,0,0,0,1709956,77452,0,40,42748.9,1,106,47,14,0,0,0,0,0,0,0,0,656,5,5462192,5881452
"9148",0,0,0,0,0,0,0,0,0,0,0,2,120,76,17,12,0,0,0,0,0,0,12,128,1,5486394,6383174
"9149",0,0,0,0,0,0,0,0,0,0,0,2,124,27,50,0,0,0,0,0,0,0,0,48,3,5488404,5357016
"9150",0,0,0,0,0,0,0,0,0,0,0,1,106,76,13,0,0,0,0,0,4,12,16,16,1,5342948,5343030
"9151",1,0,0,0,0,0,23885.37399,6348.705622,0,9.869641,4282.840118,1,124,69.161465,52.777854,0,0,0,0,0,0,0,0,212.77737,4.954635,5477771.60369,6054180.43104
"9152",0,0,0,0,0,0,0,0,0,0,0,2,106,7,14,0,0,24,0,0,12,8,44,48,1,5870192,5377337
"9153",1,0,0,0,0,0,0,0,0,0,0,2,124,27,44.298469,0,0,0,0,0,0,0,0,31.96763,6.347345,5679116.803284,5881796.415746
"9154",0,0,0,0,0,0,0,0,0,0,0,2,120,7,23,0,0,4,0,0,0,8,12,16,2,6496467,6217941
"9155",1,0,0,0,0,0,0,0,0,0,0,2,8.306461,10.318404,39.950308,0,0,7.16326,0,0,14.082943,0,24.030758,116.196165,3.251718,5424731.62879,5479259.556754
"9156",1,0,0,0,0,0,5702.777992,54606.553869,0,10.369014,57154.72519,2,1,29.701702,34.842071,2.684086,0,3.299942,0,0,3.106881,23.562431,16.747297,18.829006,3.390526,6100199.157944,6122972.1197
"9157",1,0,0,0,1.2399,0,0,0,0,0,0,2,124,27,57.78114,21.741537,0,0,3.00602,0,2.654074,9.928685,6.137674,411.940047,5,6023383.71932,5487608.468459
"9158",0,0,0,0,0,0,372432,49646,0,24,15518,1,120,7,33,0,0,0,0,0,0,0,0,128,4,5964234,5482937
"9159",1,0,0,0,0,0,0,0,0,0,0,1.75233,124,29.22604,80.564585,0,0,0,0,0,0,0,0,20.811202,5.575727,5424046.59166,6030633.984265
"9160",0,0,0,0,0,0,0,0,0,0,0,2,124,69,46,0,0,0,0,0,0,0,0,32,3,5389689,5400342
"9161",0,0,0,0,0,0,0,0,0,0,0,1,26,63,27,0,0,0,0,0,0,0,0,16,1,6133699,5786927
"9162",0,0,0,0,0,0,0,0,0,0,0,2,120,6,27,0,0,0,0,0,0,0,0,80,1,5455880,5239709
"9163",0,0,0,0,0,0,0,0,0,0,0,2,124,27,35,0,0,0,0,0,48,16,64,224,4,5466657,5941605
"9164",1,0,0,0,0,0,0,0,0,0,0,2,124,67.410904,51.27632,0,0,0.496798,0,0,9.329065,3.921635,4.592338,29.907445,6.376521,5434665.158076,5479360.204639
"9165",0,0,0,0,0,0,0,0,0,0,0,2,46,76,24,0,0,0,0,0,0,8,8,64,2,6238469,6238786
"9166",0,0,0,0,0,0,0,0,0,0,0,1,94,69,48,0,0,0,0,0,0,12,12,128,6,6195569,6195569
"9167",1,0,0,0,7.899196,0,0,0,0,0,0,1.167368,99.077661,28.142997,57.877984,30.662919,0,13.266872,0.283703,0,42.713112,15.534514,89.652405,267.677648,5,5836291.836224,5484663.718929
"9168",1,231.407923,7.252957,0,4.036059,1.417964,172848.194411,59841.260098,0,2.856276,52936.338419,2,101.11422,28.620054,56.520556,20.429115,0,8.12606,0,0,0.479584,26.25765,16.243326,16,21.147542,6103892.170643,6013883.715851
"9169",0,0,0,0,0,0,0,0,0,0,0,1,120,7,19,20,76,16,28,0,0,80,220,1120,1,6133208,6009682
"9170",0,0,0,0,0,0,0,0,0,0,0,1,120,7,17,44,0,12,0,0,440,16,512,64,1,6024796,5489867
"9171",0,0,0,0,0,0,0,0,0,0,0,2,120,7,17,0,0,0,0,0,0,0,0,80,1,5241102,5490162
"9172",1,0,0,0,0,0,6516.822124,650.423778,0,7.386781,260.54554,2,103.987448,27,28.835462,0,0,0,6.474789,0,1.239345,1.284088,9.712969,32.117484,4.363622,6044845.421705,5501390.43766
"9173",1,92.90566,5.516545,0,15.436448,7.94679,0,0,0,0,0,2,124,24.506244,55.752062,11.970009,65.406234,11.389188,1.190999,0,6.355237,1.007268,7.321555,27.692138,7.976676,5987512.586326,6000575.268273
"9174",1,0,0,0,0,0,0,0,0,0,0,2,12.234151,20.372905,42.93328,0,0,0,0,0,0,0,0,513.339514,4.882201,5434806.383263,5479109.101641
"9175",0,0,0,0,0,0,0,0,0,0,0,1,106,7,22,0,0,0,0,0,0,0,0,16,7,5246067,5411844
"9176",1,0,0,0,0,0,0,0,0,0,0,2,99.874759,17.002498,31.896376,0,0,19.690814,0,0,7.241112,0,13.230884,80.404928,4,5331442.165099,5477727.650786
"9177",1,0,0,0,0,0,8553.704977,736.207975,0,14.072416,535.542006,1,58.902003,34.611069,20.782393,3.829616,1.182574,12.041494,7.975959,0,3.10795,9.405086,44.980985,31.751333,4,5263645.724107,6070555.428889
"9178",0,0,0,0,0,0,0,0,0,0,0,2,124,27,67,16,8,4,16,4,80,12,140,16,1,5625674,6147152
"9179",1,0,0,0,0,0,0,0,0,0,0,2,34.236814,66.38548,29.116773,0,0,1.396918,0,0,0,0,6.572069,93.338938,3,5448690.072639,5491569.780332
"9180",0,0,0,0,0,0,0,0,0,0,0,1,124,65,65,0,0,0,0,0,0,0,0,16,2,5410002,5473403
"9181",0,0,0,0,0,0,0,0,0,0,0,1,106,5,0,0,0,0,0,0,48,0,48,16,3,5375704,5456136
"9182",1,0,0,0,0,0,0,0,0,0,0,1.480069,37.355026,53.512327,50.936198,0,0,0,0,0,0,0,0,31.078681,5,5638832.436915,5588082.845904
"9183",1,0,0,0,0,0,0,0,0,0,0,1.273874,26.759452,67,39.608333,0,0,0.757322,0,0,15.632665,3.615703,23.961602,31.075915,3.107463,5513556.118351,5562695.314113
"9184",0,0,0,0,0,0,0,0,0,0,0,2,12,15,38,0,0,0,0,0,8,4,12,64,3,6038045,6223848
"9185",1,0,0,0,0,0,4024.961971,536.750689,0,3.95794,682.874436,1.047043,1,45.610132,43.990036,0,0,0,7.819375,0,5.087657,0.431567,10.161666,16,5,5862346.870665,5524841.909354
"9186",0,0,0,0,0,0,0,0,0,0,0,2,124,18,57,0,0,0,0,0,0,0,0,64,2,5384447,5463130
"9187",0,0,0,0,0,0,0,0,0,0,0,2,106,7,27,0,0,0,0,0,0,0,0,16,1,5272776,5272879
"9188",0,0,0,0,0,0,0,0,0,0,0,1,73,1,16,0,0,0,0,0,0,0,0,32,1,5478467,6063816
"9189",1,0,0,0,0,0,164046.03216,1899.971743,0,3.55803,7171.888637,2,124,64.503643,54.848872,20.280723,0,1.546112,0,0,0,0,26.789617,58.086205,4.06864,6327833.531968,5673290.112668
"9190",0,0,0,0,0,0,0,0,0,0,0,1,120,7,0,48,0,8,0,0,0,0,56,64,1,5288080,5303076
"9191",0,0,0,0,0,0,0,0,0,0,0,1,124,69,41,0,0,0,0,0,0,0,0,128,1,5226137,5381264
"9192",0,0,0,0,0,0,0,0,0,0,0,2,124,32,36,0,0,8,0,0,16,0,24,16,3,5310246,5310290
"9193",0,0,0,0,0,0,2996,749,0,4,749,1,1,3,30,0,0,4,0,0,12,12,28,16,3,5222884,5388646
"9194",0,0,0,0,0,0,0,0,0,0,0,1,56,5,0,0,0,4,0,0,0,8,12,48,4,6532785,6000543
"9195",1,0,0,0,0,0,0,0,0,0,0,2,8.443957,19.188014,46.500838,6.789045,0.97529,3.566083,0,0,3.184865,13.137278,18.215203,37.169736,3.464303,5954100.705684,6501293.803368
"9196",0,0,0,0,0,0,0,0,0,0,0,1,41,7,18,0,0,0,0,0,0,0,0,16,2,5293586,5293834
"9197",1,0,0,0,0,0,0,0,0,0,0,2,1.936987,16.834579,44.058501,1.742244,3.883203,2.86262,0,0,1.276151,10.317905,43.82019,62.570232,3.016399,6007326.433963,6497124.909014
"9198",0,0,0,0,0,0,0,0,0,0,0,2,12,28,40,16,56,0,8,0,224,4,308,64,3,6488264,6116106
"9199",1,0,0,0,0,0,0,0,0,0,0,2,4.152342,22.571153,44.39984,14.796142,9.829704,0.494874,0,0,3.589893,10.294575,39.371762,35.532372,3.268437,5941214.09361,6459317.6881
"9200",1,186.272673,7.884371,0,8.667635,10.918005,0,0,0,0,0,2,124,18.266941,56.99389,5.377006,30.478169,20.40085,3.066225,0,3.344051,15.914154,107.365274,23.430366,6.590461,6114028.349174,5998299.493922
"9201",1,0,0,0,5.579789,0,0,0,0,0,0,1.12116,124,14.946488,37.886491,2.628273,0.121995,9.552837,1.069147,0,79.008378,8,129.224432,20.780786,6.961433,5453868.980738,5360794.791113
"9202",0,0,0,0,0,0,0,0,0,0,0,2,41,7,24,0,0,16,0,0,28,32,76,48,1,6042032,5499599
"9203",0,0,0,0,0,0,0,0,0,0,0,1,120,7,14,0,0,4,0,0,0,0,4,16,1,5474144,6449002
"9204",1,0,0,0,0,0,0,0,0,0,0,2,2.940697,59.118849,41.89389,0,0,0,0,0,0,3.987788,14.090177,41.518273,3.667388,6260560.49124,6599833.918307
"9205",1,0,0,0,0,0,0,0,0,0,0,2,124,50.662844,51.938275,0,0,1.842906,2.232237,0,8.891958,3.227905,17.088014,29.257177,4.33899,5366440.81769,5478834.838296
"9206",0,0,0,0,0,0,0,0,0,0,0,2,124,27,53,96,0,16,0,0,0,28,140,32,4,5355088,6484361
"9207",1,0,0,0,0,0,0,0,0,0,0,2,118.656356,58.196114,29.91747,0,0,0,0,0,1.59294,2.885702,26.009281,29.653374,3.476044,6156031.608421,6595731.17321
"9208",1,0,0,0,0,0,0,0,0,0,0,1.435375,124,33.193767,83.416921,0,0,0,0,0,0,0,0,40.332297,5.994269,5449600.026003,6015997.989073
"9209",0,0,0,0,0,0,0,0,0,0,0,1,120,5,18,0,0,4,0,0,12,4,20,16,1,5451452,5220840
"9210",1,0,0,0,0,0,0,0,0,0,0,2,124,67.273148,51.224428,0,0,3.29469,0,0,15.17617,2.012707,17.918181,25.991755,7.064659,5425439.042972,5477406.794466
"9211",0,0,0,0,0,0,0,0,0,0,0,1,1,67,24,0,0,8,0,0,0,12,20,16,2,5680393,6046795
"9212",0,0,0,0,0,0,0,0,0,0,0,1,98,76,15,0,0,8,0,0,0,16,24,80,1,5703931,6008309
"9213",0,0,0,0,0,0,0,0,0,0,0,1,120,7,19,0,0,0,0,0,0,0,0,128,1,6487214,6136483
"9214",0,0,0,0,0,0,0,0,0,0,0,1,124,7,14,0,0,0,0,0,0,0,0,240,1,5263660,5382898
"9215",0,0,0,0,0,0,3696036,239639,0,28,132001.285714,1,12,71,45,0,0,0,0,0,0,0,0,16,5,5238882,5392022
"9216",0,0,0,0,0,0,0,0,0,0,0,1,120,7,26,0,0,4,0,0,0,8,12,64,1,5474955,6468902
"9217",0,0,0,0,0,0,0,0,0,0,0,1,120,5,36,0,0,0,0,0,0,0,0,16,1,5375829,5455130
"9218",0,0,0,0,0,0,0,0,0,0,0,1,1,5,16,0,0,0,0,0,0,0,0,16,1,5472141,6425488
"9219",0,0,0,0,0,0,0,0,0,0,0,1,120,5,34,0,0,0,0,0,8,8,16,32,4,5466324,5946232
"9220",1,18.871799,3.179201,0,5.337106,0.763669,10473.218256,32.144108,0,8.200039,41.69565,2,10.438549,27.356916,45.666046,12.275576,96522.309916,0,5.447338,0,8,4.61475,45631.016386,29.393381,4.590527,6128901.926853,5933289.851153
"9221",1,0,0,0,0,0,0,0,0,0,0,1.682744,124,33.401197,61.735035,0,0,0,0,0,0,0,0,32.411056,5.089412,5439157.425347,6031181.457806
"9222",0,0,0,0,0,0,0,0,0,0,0,2,1,68,32,160,200,4,0,0,16,4,384,1536,2,6073697,6029982
"9223",1,0,0,0,0,0,0,0,0,0,0,1.298655,25.134618,70.203465,32.072078,0,0,2.932529,0,0,0,0,2.450053,26.866729,2.153245,5543360.215667,5535605.824876
"9224",1,0,0,0,0,0,0,0,0,0,0,2,124,19.425147,49.37653,0,0,0,2.024657,0,0,0,2.457134,40.219215,5.204888,5325781.169725,5475210.726668
"9225",0,0,0,0,0,0,0,0,0,0,0,1,120,7,27,32,0,24,0,0,0,4,60,768,1,5934910,6131997
"9226",0,0,0,0,0,0,4352,272,0,16,272,1,105,1,0,0,0,0,0,0,32,20,52,32,3,5906848,6512386
